,trialId,RateOfPheromoneDecay,foodDist,UninformedSearchVariation,RateOfLayingPheromone,RateOfInformedSearchDecay,ProbabilityOfSwitchingToSearching,RateOfSiteFidelity,fitnessScore,fitness,ProbabilityOfReturningToNest
2021,2021.0,9.99999999969,0.0,2.72525400798,18.1161609242,5.0,0.0868048464797,19.8455243192,0.867838541667,0.867838541667,1.14713928881e-14
1924,1924.0,9.99999999995,0.0,2.60912659313,18.6686747872,5.0,0.0949212458643,19.5977193973,0.86796875,0.86796875,1.00781970963e-14
1712,1712.0,9.99999999995,0.0,2.53079074695,18.6033542933,5.0,0.0940384002293,19.6333828399,0.86796875,0.86796875,1.01276423473e-14
1979,1979.0,9.99999999995,0.0,2.56367786749,18.593892198,5.0,0.0952187096454,19.675466484,0.86796875,0.86796875,1.05374555352e-14
1673,1673.0,9.99999999995,0.0,2.53091305997,18.6124291329,5.0,0.0939910788057,19.6331678667,0.86796875,0.86796875,1.02806674669e-14
2679,2679.0,9.99999999582,0.0,2.3625124281,18.9337683939,5.0,0.0693782856369,13.2325444663,0.86796875,0.86796875,1.6762076588e-14
1018,1018.0,10.0,0.0,2.40584020522,16.1120111248,4.99895807187,0.132214888555,15.3147395425,0.86796875,0.86796875,1.34198841666e-10
1746,1746.0,9.99999999978,0.0,2.62212200504,18.0534087049,5.0,0.0703193040935,19.0532556894,0.868098958333,0.868098958333,1.26477627017e-14
2901,2901.0,10.0,0.0,1.98861822282,19.8659559195,4.99652210408,0.102257590301,18.8944032245,0.868098958333,0.868098958333,3.50813358179e-14
2103,2103.0,10.0,0.0,3.66654763658,19.2486901326,5.0,0.0992321233858,18.1237110382,0.868098958333,0.868098958333,3.46925066202e-14
1883,1883.0,9.99999999995,0.0,2.52962354035,18.5976487715,5.0,0.0940804599119,19.6369635143,0.868098958333,0.868098958333,1.01161926371e-14
1149,1149.0,9.99999999995,0.0,2.53043055672,18.6011629678,5.0,0.0937854048201,19.6327185135,0.868098958333,0.868098958333,1.01326145887e-14
2954,2954.0,10.0,0.0,1.98847439809,19.8614934069,4.99652194828,0.102160423007,18.8957248446,0.868098958333,0.868098958333,3.51234523937e-14
1427,1427.0,9.99999999977,0.0,2.47444194113,18.7059696528,5.0,0.119384629471,19.5472835103,0.868098958333,0.868098958333,3.29957600077e-14
2975,2975.0,9.99999999706,0.0,2.86893798807,18.107614902,4.99999999492,0.0877209254322,19.8905184714,0.868098958333,0.868098958333,1.92540379448e-14
1591,1591.0,10.0,0.0,3.20367196039,15.4317538083,5.0,0.122945379044,19.6921284984,0.868098958333,0.868098958333,3.51733325877e-12
1198,1198.0,10.0,0.0,2.47477764554,9.19380044488,5.0,0.156547220224,19.6324037577,0.868229166667,0.868229166667,8.63119807145e-06
1461,1461.0,9.99999999762,0.0,1.94054615965,12.6064438712,4.99998596225,0.281469666662,13.3162358991,0.868229166667,0.868229166667,4.32201697991e-05
2402,2402.0,9.99999999977,0.0,2.3501325645,18.2617636862,5.0,0.0925862172174,19.8615134137,0.868229166667,0.868229166667,1.17631005134e-14
2620,2620.0,10.0,0.0,1.33736254847,18.547552407,4.99999999961,0.112510483571,17.9622750132,0.868229166667,0.868229166667,1.65359978325e-13
1747,1747.0,9.99999999997,0.0,3.34930560133,18.6010947154,5.0,0.107262624004,18.8710195371,0.868229166667,0.868229166667,1.30949704713e-13
1778,1778.0,9.99999999995,0.0,2.52662436078,18.6094106559,5.0,0.0942513872052,19.6316316883,0.868229166667,0.868229166667,1.00014102517e-14
2972,2972.0,10.0,0.0,2.07907871812,19.7777174723,5.0,0.114585295734,19.8696312095,0.868229166667,0.868229166667,1.22355180931e-14
1646,1646.0,9.99999999999,0.0,2.84331107063,18.3185447312,5.0,0.0748441619408,19.478009704,0.868359375,0.868359375,4.10225529393e-14
2352,2352.0,9.99999999998,0.0,1.17834337245,18.1397959339,5.0,0.116757817249,17.7614240835,0.868359375,0.868359375,2.13650897708e-13
1535,1535.0,9.99999999999,0.0,2.59603117088,18.4701460664,5.0,0.0636069164277,19.7308114144,0.868359375,0.868359375,3.83070175307e-14
1677,1677.0,9.99999999997,0.0,1.73723643652,19.7448277863,5.0,0.0833631073979,19.1066028797,0.868359375,0.868359375,6.51788978072e-14
809,809.0,10.0,0.0,1.45714653409,19.3407879539,1.93841735332,0.158202996101,4.05761891706,0.868359375,0.868359375,3.63021852832e-12
1398,1398.0,9.99999999995,0.0,2.96264770321,17.7239373725,5.0,0.0898228322477,18.7025443816,0.868359375,0.868359375,3.8422437752e-14
1049,1049.0,10.0,0.0,1.61922241899,19.8237172843,4.99975715843,0.92018879414,17.9129669208,0.868359375,0.868359375,1.85056306665e-10
2695,2695.0,9.99999999989,0.0,2.59937809869,18.4576765985,5.0,0.0930956941837,19.7182643755,0.868359375,0.868359375,1.14400134151e-14
2755,2755.0,9.9999999983,0.0,2.50190033456,18.1546606101,4.97553362064,0.080703876357,18.7790149928,0.868489583333,0.868489583333,3.65269107028e-14
1091,1091.0,10.0,0.0,2.16867375713,9.15801639855,4.93381492554,0.30399816874,18.095852028,0.868489583333,0.868489583333,5.47587004335e-08
2909,2909.0,10.0,0.0,0.422231545625,19.7982182778,4.99997143898,0.124975178795,16.7285755618,0.868489583333,0.868489583333,1.31515673763e-12
2675,2675.0,9.99999998013,0.0,2.54767974587,17.3245248589,4.99999936139,0.0867882167904,19.5862976903,0.868489583333,0.868489583333,2.61569552619e-14
1977,1977.0,9.99999999995,0.0,2.58811533285,18.6272293468,5.0,0.0938972702012,19.61164691,0.868489583333,0.868489583333,1.00908772111e-14
2714,2714.0,10.0,0.0,2.04585679821,19.9909096127,4.96942243181,0.0755654142372,18.7157705832,0.868489583333,0.868489583333,3.25569106421e-14
2482,2482.0,10.0,0.0,1.70945943339,19.3856068088,4.99982059322,0.10610409053,18.5046236142,0.868619791667,0.868619791667,6.73324419772e-14
2741,2741.0,10.0,0.0,2.87303057356,19.5398004118,4.25128278593,0.168298439213,17.0126249744,0.868619791667,0.868619791667,5.24802016809e-12
2167,2167.0,10.0,0.0,1.94992843813,19.9540387184,4.97964082372,0.102722291801,18.8412617399,0.868619791667,0.868619791667,3.8446144661e-14
1984,1984.0,10.0,0.0,1.08182355923,7.73303759194,5.0,0.0915474957153,9.03481948363,0.868619791667,0.868619791667,3.23678534249e-06
2946,2946.0,9.99999999999,0.0,2.37001811541,18.9599860088,4.99999999989,0.0968194659608,19.429873067,0.868619791667,0.868619791667,1.44543328786e-14
1745,1745.0,9.99999999999,0.0,3.68365624305,19.1098903266,5.0,0.0934079419248,19.2035225292,0.868619791667,0.868619791667,1.14386084978e-14
1847,1847.0,10.0,0.0,1.98884120143,19.8616897226,4.99652535685,0.102175370309,18.8959554724,0.868619791667,0.868619791667,3.51223066844e-14
1546,1546.0,9.99999999994,0.0,2.41780343051,18.5526525237,5.0,0.093900099715,19.6733115846,0.868619791667,0.868619791667,1.03576536697e-14
1260,1260.0,9.99999999921,0.0,3.07782806318,17.4169039469,4.99999999994,0.0892453844964,19.2987827016,0.868619791667,0.868619791667,1.53900155978e-14
2896,2896.0,9.99999999997,0.0,2.27358874759,15.5902630205,4.99999999991,0.246860242003,13.1384942587,0.868619791667,0.868619791667,9.61805739718e-14
1311,1311.0,9.99999999995,0.0,2.52825159075,18.6003648028,5.0,0.0939332339972,19.6345922273,0.868619791667,0.868619791667,1.00994002256e-14
1489,1489.0,9.99999999995,0.0,2.61833210506,18.4166638691,5.0,0.0931518214931,19.4462853663,0.86875,0.86875,1.3619083045e-14
2294,2294.0,9.99999999957,0.0,2.7099474436,18.1821468488,5.0,0.0911388334876,19.8705996618,0.86875,0.86875,1.48030176524e-14
1458,1458.0,9.99999999995,0.0,2.53037570473,18.6028151588,5.0,0.093883612367,19.6321061329,0.86875,0.86875,1.01884547173e-14
1214,1214.0,9.99999999995,0.0,2.52948868735,18.5995218984,5.0,0.0938755682813,19.6334293595,0.86875,0.86875,1.01399361879e-14
1575,1575.0,9.99999999995,0.0,2.53868416169,18.5854779644,5.0,0.0938397230145,19.6383212705,0.86875,0.86875,1.00899628492e-14
1599,1599.0,9.99999999995,0.0,2.53731043258,18.6032558687,5.0,0.0938769638799,19.5789891386,0.86875,0.86875,1.10112080682e-14
2305,2305.0,9.99999999065,0.0,1.89500403212,18.7153429795,4.99999945302,0.386971872175,17.7193492765,0.86875,0.86875,1.75732218197e-11
2417,2417.0,9.99999996173,0.0,3.03830464553,17.2884041378,4.99994581652,0.0853956667496,19.6046183472,0.868880208333,0.868880208333,3.43887008638e-14
2068,2068.0,10.0,0.0,1.9888085058,19.8617394558,4.99652467653,0.1022350916,18.8951375564,0.868880208333,0.868880208333,3.51403408736e-14
2787,2787.0,9.99999996495,0.0,2.87644450571,16.4292805715,4.99998315924,0.0984912869029,19.5232172948,0.868880208333,0.868880208333,3.06048695473e-11
2033,2033.0,10.0,0.0,1.68205775332,19.7838101489,4.99584372425,0.0961961199688,18.9880536647,0.868880208333,0.868880208333,4.53142586807e-14
2744,2744.0,10.0,0.0,1.98864737159,19.8617994279,4.99653691754,0.102244676329,18.8927433012,0.869010416667,0.869010416667,3.51932324657e-14
1468,1468.0,9.99999999995,0.0,2.53050698802,18.6018470976,5.0,0.0939016332012,19.6331585095,0.869010416667,0.869010416667,1.01662896914e-14
430,430.0,4.09675043995,0.0,0.623389586741,16.9662351197,5.0,0.0808152583023,16.6454070093,0.869010416667,0.869010416667,5.30558365265e-13
1775,1775.0,9.99999999995,0.0,2.53080455632,18.6018631288,5.0,0.0939195093488,19.6326585527,0.869010416667,0.869010416667,1.0164915179e-14
2831,2831.0,10.0,0.0,2.32639434216,19.1883106116,4.99999999341,0.0861858285794,19.2459903327,0.869010416667,0.869010416667,1.66124716224e-14
2592,2592.0,9.99999999522,0.0,2.82839648631,17.7142987424,4.99999998265,0.106364838111,19.7693187576,0.869010416667,0.869010416667,2.08059277457e-14
1715,1715.0,9.99999999997,0.0,2.09944853369,12.4869083513,5.0,0.280474438526,14.4711502187,0.869010416667,0.869010416667,1.06855171559e-14
2107,2107.0,9.99999999994,0.0,2.43704166467,18.5646100211,5.0,0.0941357439497,19.6707202389,0.869010416667,0.869010416667,1.02944784542e-14
2475,2475.0,10.0,0.0,1.80172536374,19.8313962346,4.99647627507,0.150516309532,19.097667718,0.869010416667,0.869010416667,4.88814171688e-14
2050,2050.0,10.0,0.0,1.98926664243,19.8613725228,4.99651188423,0.102250048298,18.8957064948,0.869010416667,0.869010416667,3.50549744817e-14
2770,2770.0,10.0,0.0,1.98883606142,19.8617557036,4.99652588753,0.102176815713,18.8958841607,0.869140625,0.869140625,3.5114568249e-14
1550,1550.0,10.0,0.0,1.51200274886,19.0735434598,4.99999984174,0.102853461309,18.1577931068,0.869140625,0.869140625,1.70624681476e-13
2917,2917.0,10.0,0.0,1.68911151316,19.5043980147,4.99999370638,0.0993265356574,18.1982906399,0.869140625,0.869140625,1.34468440706e-13
2349,2349.0,9.9999999998,0.0,2.79117675,18.4717403457,4.99999999635,0.119524016548,19.5610722629,0.869140625,0.869140625,1.43782916964e-14
2701,2701.0,10.0,0.0,1.9883117908,19.8626007885,4.99652818185,0.102208475265,18.895651514,0.869140625,0.869140625,3.51447629993e-14
1985,1985.0,9.99999999999,0.0,2.41348179998,18.9635754907,5.0,0.0982044214206,19.6291103479,0.869140625,0.869140625,1.05763035305e-14
2237,2237.0,9.99999999997,0.0,2.49562514907,18.6843989375,5.0,0.094450772805,19.5845636761,0.869140625,0.869140625,1.10110328476e-14
2241,2241.0,9.99999999992,0.0,2.53764213003,18.5296715649,5.0,0.0936610708145,19.6809150853,0.869140625,0.869140625,1.05821589457e-14
1380,1380.0,10.0,0.0,2.20753597736,19.3378057137,4.99999951231,0.0967205148079,19.1653347321,0.869270833333,0.869270833333,2.48444534443e-14
2329,2329.0,9.99999999995,0.0,2.53071685438,18.6018745233,5.0,0.0939136089566,19.6327441565,0.869270833333,0.869270833333,1.01661215656e-14
1166,1166.0,9.99999999937,0.0,3.24454878727,18.2825677916,4.99999999999,0.216516802836,13.8131501434,0.869270833333,0.869270833333,5.85003896138e-10
2406,2406.0,9.99999995396,0.0,3.0955461797,17.2348572571,4.99986206518,0.0864953381311,19.5579604045,0.869270833333,0.869270833333,3.73475778748e-14
2851,2851.0,10.0,0.0,1.51929240357,19.6963020493,4.99999088674,0.10764465065,18.2789357552,0.869270833333,0.869270833333,9.3323518923e-14
1226,1226.0,10.0,0.0,2.09397074054,18.339595649,4.62119502731,0.107692165328,18.6945154449,0.869270833333,0.869270833333,6.05691206409e-14
1488,1488.0,9.99999995305,0.0,2.8200198601,17.8992434649,4.99999999888,0.116501870276,19.9432347429,0.869270833333,0.869270833333,1.24429169444e-14
2849,2849.0,10.0,0.0,1.81029452301,19.8820973072,0.233737241016,0.102451872091,18.7331666503,0.869270833333,0.869270833333,4.95020451337e-14
1730,1730.0,9.9999999999,0.0,1.47846061171,19.216766509,5.0,0.103103751031,18.892333389,0.869270833333,0.869270833333,3.01225339402e-13
1202,1202.0,9.99999999999,0.0,2.29723247387,19.124167315,4.99999999294,0.110846702575,19.2839183606,0.869270833333,0.869270833333,3.62332179952e-14
2796,2796.0,10.0,0.0,1.97664399686,19.8174888433,4.99602518782,0.101033297622,18.9771325593,0.869270833333,0.869270833333,3.24573437376e-14
2173,2173.0,9.99999999995,0.0,2.53006245705,18.5988297976,5.0,0.0940432170193,19.634303965,0.869270833333,0.869270833333,1.01785342836e-14
2054,2054.0,9.99999999995,0.0,2.56261347948,18.6160321835,5.0,0.0939055995143,19.6209822677,0.869270833333,0.869270833333,1.01245494448e-14
2004,2004.0,9.99999999994,0.0,3.04403653013,18.2755740811,5.0,0.114184702751,19.6891649214,0.869270833333,0.869270833333,6.31400635093e-12
2010,2010.0,10.0,0.0,1.98858695228,19.8622391152,4.99653119395,0.10218478307,18.8956786947,0.869401041667,0.869401041667,3.51604528202e-14
1729,1729.0,9.99999999987,0.0,1.88999941336,18.3160820947,5.0,0.0941264113681,19.8703177518,0.869401041667,0.869401041667,1.10488462221e-14
2507,2507.0,10.0,0.0,2.00307516476,19.8902469036,4.99658681523,0.101488024181,18.9020106597,0.869401041667,0.869401041667,3.49543414566e-14
1738,1738.0,9.99999999995,0.0,2.53074347668,18.6020391339,5.0,0.0939227835153,19.6328298712,0.869401041667,0.869401041667,1.01629003313e-14
2006,2006.0,9.99999999999,0.0,2.37285032077,18.9154984143,4.99999999992,0.0952677786095,19.433104678,0.869401041667,0.869401041667,1.49279118597e-14
2600,2600.0,9.9999999442,0.0,3.1384469784,17.242945902,4.99956747471,0.0855208929522,19.5527609789,0.869401041667,0.869401041667,3.82648360181e-14
1371,1371.0,9.99999990728,0.0,1.72820968186,11.0016780214,4.9999999998,0.305987037947,19.7279855548,0.869401041667,0.869401041667,2.62723042377e-11
1319,1319.0,9.99999999995,0.0,2.52952500296,18.5987546733,5.0,0.0940738373942,19.6365459467,0.869401041667,0.869401041667,1.01505691366e-14
2847,2847.0,10.0,0.0,1.98225627737,19.8715986679,4.99499252088,0.102141647673,18.8881466511,0.869401041667,0.869401041667,3.57033861407e-14
1013,1013.0,9.99999999995,0.0,2.53038442758,18.5994413456,5.0,0.0938670593137,19.6331545041,0.869401041667,0.869401041667,1.01547446885e-14
1651,1651.0,9.99999999995,0.0,2.52989736946,18.5993301292,5.0,0.0938240577831,19.6300513902,0.86953125,0.86953125,1.01354921487e-14
2247,2247.0,10.0,0.0,1.98929555632,19.8621623249,4.99652301202,0.102211227974,18.8961626847,0.86953125,0.86953125,3.51453431047e-14
2102,2102.0,10.0,0.0,1.94746817158,19.9766300234,4.96846480282,0.103746411953,18.8246851226,0.86953125,0.86953125,3.83311534737e-14
2104,2104.0,9.99999999854,0.0,2.8109009163,17.9386534156,4.99999999969,0.0894842825962,19.9881636504,0.86953125,0.86953125,1.86764652862e-14
1680,1680.0,9.99999999995,0.0,2.52978262429,18.6030051167,5.0,0.0939184772219,19.6291723979,0.86953125,0.86953125,1.0129748839e-14
801,801.0,6.83463712036,0.0,2.04272682779,19.8594178204,5.0,0.970202444314,19.7011602102,0.86953125,0.86953125,6.71375107365e-06
1781,1781.0,10.0,0.0,2.27956292375,15.69834674,4.92307848804,0.442936173797,5.93546680155,0.86953125,0.86953125,3.07272375933e-13
1114,1114.0,9.99999999995,0.0,2.53011839638,18.5995995462,5.0,0.0938505685575,19.6328963829,0.869661458333,0.869661458333,1.01502579935e-14
1859,1859.0,9.99999999995,0.0,2.547749707,18.6326730546,5.0,0.0948480440093,19.6432358793,0.869661458333,0.869661458333,1.01697456381e-14
1482,1482.0,9.99999999918,0.0,2.42578870925,18.7971405643,4.99999999998,0.141508392735,19.4730032759,0.869661458333,0.869661458333,9.17542441411e-14
2225,2225.0,10.0,0.0,1.97911752541,19.8636764605,4.99647010209,0.102892980027,18.8956058059,0.869661458333,0.869661458333,3.51922787282e-14
2160,2160.0,9.99999999998,0.0,1.1666686067,18.2029472203,5.0,0.115383616799,17.7710139532,0.869661458333,0.869661458333,2.31613807151e-13
1603,1603.0,9.99999999995,0.0,2.51660271714,18.6282390867,5.0,0.0940597615405,19.6048368932,0.869791666667,0.869791666667,1.0163427949e-14
2140,2140.0,10.0,0.0,1.97562909241,19.861794015,4.99646209427,0.103550638071,18.8466542676,0.869791666667,0.869791666667,3.10000712608e-14
1853,1853.0,9.99999999999,0.0,2.35913375949,18.9016441887,4.99999999987,0.0903134392724,19.4743460033,0.869791666667,0.869791666667,1.398808794e-14
1928,1928.0,10.0,0.0,1.97938476939,19.9050294626,4.99322532314,0.101610730943,18.8715383818,0.869791666667,0.869791666667,3.50089047935e-14
1249,1249.0,9.99999912193,0.0,2.17026589024,19.3307908447,4.99998855137,0.260841511351,19.0246254836,0.869791666667,0.869791666667,2.61715007265e-11
2960,2960.0,10.0,0.0,1.53120626265,19.0222951549,4.99999773774,0.108876153244,18.2547277523,0.869791666667,0.869791666667,1.02962029322e-13
1941,1941.0,9.99999999995,0.0,2.53937138476,18.5839293777,5.0,0.0966051737515,19.6495852188,0.869791666667,0.869791666667,1.05207039912e-14
1736,1736.0,9.99999999995,0.0,2.5303432555,18.6045174735,5.0,0.0940005755659,19.632761538,0.869791666667,0.869791666667,1.0103387404e-14
1669,1669.0,9.99999999995,0.0,2.52962183933,18.5995605629,5.0,0.0938717350169,19.6333337065,0.869921875,0.869921875,1.01429239852e-14
1616,1616.0,9.99999999999,0.0,2.19178680856,19.3375043925,4.99999999978,0.096855920456,19.2724296354,0.869921875,0.869921875,2.80881049668e-14
1242,1242.0,9.99999999995,0.0,2.52981857732,18.5997582395,5.0,0.0938700769009,19.6328980802,0.869921875,0.869921875,1.01578034351e-14
1263,1263.0,9.99999999989,0.0,1.47178156121,18.2373845103,5.0,0.207395966364,19.5191639756,0.869921875,0.869921875,1.15942645341e-12
2387,2387.0,9.99999999999,0.0,1.19892051324,18.2788972261,5.0,0.114478655862,17.8327301222,0.869921875,0.869921875,2.1116354186e-13
1694,1694.0,9.99999999984,0.0,2.48932220641,18.6862694452,5.0,0.113326858745,19.5691509311,0.869921875,0.869921875,2.30936777538e-14
1359,1359.0,9.99999999995,0.0,2.5199930776,18.6065990433,5.0,0.0943448365719,19.6704654542,0.869921875,0.869921875,1.0641310006e-14
2260,2260.0,10.0,0.0,1.98889107061,19.8616482042,4.9965255344,0.102175799203,18.8959952287,0.869921875,0.869921875,3.51196895493e-14
2728,2728.0,9.99999999995,0.0,2.46574217736,18.1025996239,5.0,0.0957241698254,19.093201475,0.869921875,0.869921875,2.29589108188e-14
2788,2788.0,9.99999999916,0.0,2.78603327648,17.8053295622,4.99999999999,0.0848916904367,19.9778845496,0.869921875,0.869921875,1.70747902258e-14
937,937.0,5.76797806255,0.0,1.63911823434,19.9271767891,2.12366803944,0.102197960129,12.6155488826,0.869921875,0.869921875,2.44998103832e-14
2401,2401.0,10.0,0.0,1.98489982346,19.8596663837,4.996704195,0.10097621186,18.8792406867,0.869921875,0.869921875,3.36819064749e-14
1253,1253.0,9.99999999967,0.0,2.46259673259,18.7369089975,5.0,0.125227392259,19.5185824376,0.870052083333,0.870052083333,4.44054388304e-14
2127,2127.0,10.0,0.0,1.40016022567,18.7701864196,4.99999997756,0.110910399641,18.1030347569,0.870052083333,0.870052083333,1.33754092221e-13
1439,1439.0,9.99999999995,0.0,2.53334028891,18.6028950497,5.0,0.0939786487638,19.6370860197,0.870052083333,0.870052083333,1.0169265103e-14
2014,2014.0,10.0,0.0,2.26572950866,19.2208885739,4.99999998565,0.0979525811006,19.2699872486,0.870052083333,0.870052083333,1.87124703962e-14
1255,1255.0,9.99999999995,0.0,2.53009384598,18.5997382633,5.0,0.0938526981374,19.6330085721,0.870052083333,0.870052083333,1.01537943439e-14
2314,2314.0,10.0,0.0,1.77953773777,7.2401803454,4.99999656827,0.125444766636,19.3967887872,0.870052083333,0.870052083333,9.32063767433e-09
1660,1660.0,9.99999999995,0.0,2.52205099246,18.5803556154,5.0,0.095923083543,19.6699555165,0.870052083333,0.870052083333,1.00949292091e-14
1348,1348.0,9.99999999995,0.0,2.52989610424,18.5992325267,5.0,0.0939372628768,19.6328966891,0.870052083333,0.870052083333,1.01259939593e-14
1245,1245.0,9.99999999995,0.0,2.53006975001,18.599022095,5.0,0.0938775841489,19.6354723491,0.870052083333,0.870052083333,1.01462398415e-14
2808,2808.0,10.0,0.0,2.17836823959,19.3521169077,4.99999948997,0.0982369072981,19.191095175,0.870052083333,0.870052083333,2.2155726227e-14
2842,2842.0,10.0,0.0,1.46366740414,18.9467326594,4.99999944097,0.109758481985,18.1906938793,0.870052083333,0.870052083333,1.14515639537e-13
1719,1719.0,9.99999999996,0.0,2.39090069977,18.557735998,5.0,0.0760666750397,19.8684115278,0.870052083333,0.870052083333,1.8600500987e-14
2433,2433.0,10.0,0.0,1.9881669038,19.8609202145,4.99654330501,0.102021115896,18.8943112781,0.870182291667,0.870182291667,3.51957629655e-14
2479,2479.0,10.0,0.0,1.98885721927,19.8618520092,4.99652474485,0.102182043492,18.8959744189,0.870182291667,0.870182291667,3.51182145719e-14
2970,2970.0,10.0,0.0,2.57105320063,14.5669670845,5.0,0.719772384173,17.0071665708,0.870182291667,0.870182291667,4.88796236844e-07
1644,1644.0,9.99999999995,0.0,2.53123745252,18.6018966813,5.0,0.0937811481713,19.6277028841,0.870182291667,0.870182291667,1.01307371482e-14
1685,1685.0,9.99999999995,0.0,2.73049136445,18.1848638035,5.0,0.0921776012306,19.2084119806,0.870182291667,0.870182291667,1.96717284472e-14
2929,2929.0,10.0,0.0,1.98895955808,19.8618276381,4.99651886438,0.1021905303,18.8953885115,0.870182291667,0.870182291667,3.51106468246e-14
1406,1406.0,9.99999999994,0.0,2.55148460924,18.5586771998,5.0,0.0934057645946,19.6247375524,0.870182291667,0.870182291667,1.02717017363e-14
2763,2763.0,10.0,0.0,2.12905165209,19.9877935128,4.99655892228,0.101741405487,18.4941705261,0.870182291667,0.870182291667,6.85541045443e-14
1340,1340.0,9.95083085576,0.0,2.8447171725,16.2608481256,5.0,0.153777605022,7.55824007547,0.870182291667,0.870182291667,3.63050375918e-08
1787,1787.0,9.99999999995,0.0,2.52352264602,18.5952615738,5.0,0.0938804820436,19.6342890216,0.870182291667,0.870182291667,1.0161597133e-14
1185,1185.0,9.99999999993,0.0,2.51279103285,18.6055170532,5.0,0.103771598341,19.6224789431,0.870182291667,0.870182291667,1.03768674807e-14
2193,2193.0,9.99999999995,0.0,2.7426160386,18.1545147192,5.0,0.0920619392398,19.1844920789,0.870182291667,0.870182291667,2.06042456031e-14
2869,2869.0,10.0,0.0,1.64327154835,19.3286222708,4.99900840707,0.106768269741,18.4178121347,0.870182291667,0.870182291667,7.69501578808e-14
1563,1563.0,9.99999999995,0.0,2.54775349537,18.5241164818,5.0,0.0949034673472,19.6680288539,0.8703125,0.8703125,1.03409551396e-14
2756,2756.0,10.0,0.0,1.98880634947,19.8616476489,4.99652463067,0.1021892012,18.8960707817,0.8703125,0.8703125,3.51215044738e-14
2086,2086.0,10.0,0.0,1.98886733456,19.8616737499,4.99652547256,0.102151129394,18.8961151338,0.8703125,0.8703125,3.51316487574e-14
1911,1911.0,9.99999999998,0.0,1.44825215326,18.9897648834,5.0,0.128030694631,8.90260105104,0.8703125,0.8703125,1.1932006415e-14
1289,1289.0,10.0,0.0,2.97674071968,11.8943006116,4.99999988458,0.118216612287,9.00499333687,0.8703125,0.8703125,5.21954619786e-08
2926,2926.0,9.99999999979,0.0,2.65710589021,18.4101931342,5.0,0.0927687133794,19.7954839904,0.8703125,0.8703125,1.28186767942e-14
2789,2789.0,10.0,0.0,2.00980043297,19.6403933476,4.99971667693,0.0998265817116,19.0188805635,0.8703125,0.8703125,3.04717959276e-14
2132,2132.0,10.0,0.0,2.29164695459,19.1461936872,4.99999999137,0.0959855687904,19.2871057827,0.8703125,0.8703125,1.96864092404e-14
1728,1728.0,9.99999999883,0.0,2.89347517052,17.8224363436,4.99999999993,0.148242894555,19.7820906949,0.8703125,0.8703125,3.13296864992e-14
2146,2146.0,10.0,0.0,1.98864116559,19.8658820371,4.99646912321,0.101509840195,18.8912105888,0.8703125,0.8703125,3.51268164371e-14
1068,1068.0,9.99999999995,0.0,2.53012628601,18.5991862562,5.0,0.0938674336839,19.6320268704,0.8703125,0.8703125,1.0163211315e-14
1518,1518.0,10.0,0.0,2.57962845993,17.481836473,5.0,0.697987115002,6.97854249544,0.8703125,0.8703125,5.87417829039e-06
1464,1464.0,9.99999999995,0.0,2.53230672085,18.5960287254,5.0,0.0936697535679,19.6323700471,0.8703125,0.8703125,1.00682439533e-14
2168,2168.0,10.0,0.0,1.99918525908,19.8634937176,4.99645995664,0.102598898877,18.8883164911,0.870442708333,0.870442708333,3.50278838086e-14
1216,1216.0,9.99999999994,0.0,2.52087866902,18.5894880609,5.0,0.0928143884507,19.6106969289,0.870442708333,0.870442708333,1.00947180179e-14
1351,1351.0,9.99999999995,0.0,2.52919893447,18.6007905125,5.0,0.0938420621291,19.6408882269,0.870442708333,0.870442708333,1.01864818617e-14
1737,1737.0,9.99999999995,0.0,2.53043311932,18.6001742315,5.0,0.0939838153989,19.6343698046,0.870442708333,0.870442708333,1.01471813795e-14
2805,2805.0,9.99999999448,0.0,2.49607034645,17.6151687216,4.99999999404,0.0887037141042,19.7483791923,0.870442708333,0.870442708333,2.08718813973e-14
2456,2456.0,10.0,0.0,2.05305935025,19.6219916773,4.99987792666,0.0998025186742,19.0287736617,0.870442708333,0.870442708333,2.92143865931e-14
1910,1910.0,10.0,0.0,2.20802139266,19.8207201822,4.99999999996,0.113420665862,19.9874857101,0.870572916667,0.870572916667,1.72137596333e-14
1823,1823.0,9.99999999995,0.0,2.57746636304,18.5020116551,5.0,0.0916097053521,19.6696973278,0.870572916667,0.870572916667,1.23397148321e-14
2184,2184.0,9.99999970809,0.0,3.25693351951,16.8632566028,4.74779272996,0.084200978381,19.3301465288,0.870572916667,0.870572916667,5.48895839587e-14
1294,1294.0,9.99999999995,0.0,2.54137686822,18.6088057619,5.0,0.0941765061237,19.6364929823,0.870572916667,0.870572916667,1.05571006424e-14
2072,2072.0,9.99999999995,0.0,2.52504040269,18.5821256446,5.0,0.0951629939282,19.6620922041,0.870572916667,0.870572916667,1.00784808499e-14
1295,1295.0,9.99999999995,0.0,2.53010175689,18.5995585222,5.0,0.0938722309886,19.6330320116,0.870572916667,0.870572916667,1.01542623392e-14
2220,2220.0,10.0,0.0,1.98877266514,19.8625140707,4.99652618125,0.102127970458,18.8963049472,0.870572916667,0.870572916667,3.50795815028e-14
2081,2081.0,9.99999999995,0.0,2.5311742394,18.6018118004,5.0,0.0939244892385,19.6328885896,0.870572916667,0.870572916667,1.01502132848e-14
