,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
8014,8014.0,0.553776041667,0.553776041667,1.07658730437,0.508406147798,0.0,2.59590023201,4.55870145777,6.72177523699,0.596263311186
5981,5981.0,0.553776041667,0.553776041667,15.6455865364,0.2091082896,0.0,4.26975817104,1.68219666766,8.31195129369,11.2499063138
1664,1664.0,0.553776041667,0.553776041667,3.13635251446,0.526850952559,0.0,3.46450578049,3.39206101924,9.13154515181,3.12644326393
3103,3103.0,0.553776041667,0.553776041667,4.50983628948,0.307360170062,0.0,2.27654344037,4.3970018478,0.307842105498,0.0878603660571
1740,1740.0,0.553776041667,0.553776041667,0.156954915073,0.94835356485,0.0,3.36597984742,1.83456433602,3.47879715346,1.21349367647
672,672.0,0.55390625,0.55390625,0.566633563948,0.976746496628,0.0,4.50746695699,0.101382791379,8.5214200976,1.12486781743
4765,4765.0,0.55390625,0.55390625,1.75124258847,0.3235003428,0.0,3.16703651159,16.4398477115,3.94677690752,9.25531366329
6391,6391.0,0.55390625,0.55390625,7.30591670488,0.486982775094,0.0,0.471046571253,5.45878051609,0.0820500378929,0.618847471466
2345,2345.0,0.55390625,0.55390625,2.52976222998,0.462040014893,0.0,3.33179649115,11.8873028356,6.95612337028,7.75949031276
9620,9620.0,0.55390625,0.55390625,5.98666871346,0.756489301522,0.0,2.80057081002,2.04403196077,8.67320740766,9.17541859324
7597,7597.0,0.55390625,0.55390625,3.28499533179,0.292467637224,0.0,2.5594613326,18.0275079327,6.93760458178,4.25884781284
162,162.0,0.554036458333,0.554036458333,12.7798075986,0.994350528364,0.0,4.99015102203,0.817163961517,7.69223901292,12.4355946392
9259,9259.0,0.554036458333,0.554036458333,4.19270006176,0.161730141083,0.0,0.178372644043,6.66114200479,3.69970890849,9.19322218648
1340,1340.0,0.554036458333,0.554036458333,4.27507652579,0.642277135541,0.0,0.780740778938,5.88068994413,1.77736203369,7.39141740402
927,927.0,0.554166666667,0.554166666667,1.28485432095,0.056577719225,0.0,4.87780692111,0.740521605958,9.08440386978,1.39628486042
354,354.0,0.554166666667,0.554166666667,19.5666781655,0.969012855868,0.0,4.91006074555,1.33778218774,9.88749097057,10.0793123889
932,932.0,0.554166666667,0.554166666667,1.72005462473,0.763259004375,0.0,4.92511050244,19.7115635366,7.61999595933,0.587266900909
8392,8392.0,0.554166666667,0.554166666667,1.82629735936,0.0195325856342,0.0,4.95357888589,0.825443184245,9.74927752799,11.6961144755
6367,6367.0,0.554296875,0.554296875,0.439756192161,0.20778874945,0.0,4.69938082141,14.4830633566,4.68284610676,12.4499039239
7689,7689.0,0.554296875,0.554296875,11.5165170967,0.625442756047,0.0,3.39286835384,1.77057234066,1.55680800135,9.42372220437
9492,9492.0,0.554427083333,0.554427083333,8.24506880367,0.339818535185,0.0,3.75070223573,2.83770855236,1.52944015261,8.55433467199
2221,2221.0,0.554427083333,0.554427083333,2.01160276752,0.220313692115,0.0,2.99209808297,4.46417704252,3.25080319574,1.56596158315
5924,5924.0,0.554557291667,0.554557291667,3.10717523818,0.437278222137,0.0,1.72841968937,19.5920855556,7.35606023479,7.7647589024
3050,3050.0,0.554557291667,0.554557291667,0.776897256093,0.0157549542324,0.0,3.5040884577,19.6179644937,6.81666274128,11.830033513
4071,4071.0,0.554557291667,0.554557291667,18.7819202518,0.643721641049,0.0,2.30659608375,3.25866771574,3.72227868644,3.10663761888
8739,8739.0,0.554557291667,0.554557291667,6.91808104041,0.687345718207,0.0,0.313149593618,4.07610477301,2.57027121139,11.5114255853
149,149.0,0.554557291667,0.554557291667,19.4112270989,0.947161306865,0.0,3.00971693734,1.27430560603,0.183027473833,0.291794243489
3553,3553.0,0.554557291667,0.554557291667,9.26435482547,0.889206781855,0.0,2.95565845016,1.80437515436,4.76068188378,9.87277696682
3798,3798.0,0.554557291667,0.554557291667,18.5451502761,0.0158242999644,0.0,3.00085024387,0.566004745109,7.91721807997,12.0922657722
3788,3788.0,0.554557291667,0.554557291667,2.08150433188,0.0237676095466,0.0,3.92909527087,16.7807541591,7.78872942998,8.01232074513
9645,9645.0,0.554557291667,0.554557291667,19.2546382415,0.541620954315,0.0,1.42315279623,3.27653468629,7.0092331011,2.50747944231
3364,3364.0,0.5546875,0.5546875,0.48713763335,0.20056652348,0.0,4.09658451705,0.509848182284,9.56833655117,0.471181746153
3911,3911.0,0.5546875,0.5546875,1.48071587132,0.827475177339,0.0,3.9461757252,16.5389689625,9.67469716624,10.8637633047
134,134.0,0.5546875,0.5546875,17.8898337156,0.0874544082868,0.0,4.06058263433,0.436390588811,8.53952256979,12.317091552
1269,1269.0,0.5546875,0.5546875,18.0737867753,0.021999387679,0.0,3.31019496582,1.58908330224,8.36233261808,10.2212978402
