,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
1346,1346.0,0.756770833333,0.756770833333,2.11820836071,0.062659017286,0.0,0.964604808136,17.8534949012,3.59421567667,2.71616166113
1998,1998.0,0.756770833333,0.756770833333,16.488808987,0.418524103464,0.0,0.195618718592,2.93748278472,4.4808186964,2.98994247235
1104,1104.0,0.756770833333,0.756770833333,17.9192375724,0.846987539391,0.0,0.532464006728,2.22744151043,0.105683707609,0.784766269021
1407,1407.0,0.756770833333,0.756770833333,2.33219161984,0.172317702909,0.0,1.16125689533,17.9829440872,3.54842289172,2.71193639524
2460,2460.0,0.756770833333,0.756770833333,7.97494370028,0.939905327854,0.0,0.472184044145,2.0194499371,9.0531272936,2.81044851043
1244,1244.0,0.75703125,0.75703125,5.45052105491,0.937189582547,0.0,0.462926590395,1.88175332324,8.61462214687,2.96712385944
1102,1102.0,0.75703125,0.75703125,7.16890478377,0.885309941867,0.0,0.575839189289,1.6321596395,2.30826325154,0.201147749057
1245,1245.0,0.757291666667,0.757291666667,2.70447713929,0.95213323446,0.0,0.225053619751,16.023672236,4.19199683732,2.82447054213
1679,1679.0,0.757291666667,0.757291666667,16.9317560532,0.26959906671,0.0,0.64961448286,2.48719674244,9.98500220205,4.74532225303
2775,2775.0,0.757291666667,0.757291666667,7.55422847362,0.914179444466,0.0,0.427677628802,2.03734475189,7.0823521486,2.58816848029
2414,2414.0,0.757291666667,0.757291666667,8.81992409579,0.89816380049,0.0,0.431818658618,2.13585672993,4.91717966355,1.73615109949
1808,1808.0,0.757421875,0.757421875,11.8225116122,0.98303923079,0.0,0.417661963206,2.12096287869,4.46357227399,2.29917243302
1230,1230.0,0.757421875,0.757421875,5.40863302931,0.962846326271,0.0,0.652358653312,3.71070411898,3.83239913793,1.47004943139
2133,2133.0,0.757421875,0.757421875,15.415889954,0.471080240678,0.0,0.429474378608,2.73887800481,2.40758628747,1.50742695157
