,trialId,foodDist,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfLayingPheromone,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation,fitnessScore,fitness,ProbabilityOfSwitchingToSearching
1570,1570,2,0.001271444,4.999998633,18.09228338,0.188357844,4.091674421,8.398049127,0.685026042,0.685026042,0.196999013
2442,2442,2,2.11E-06,4.655763916,1.278568411,7.770337408,10,12.3568036,0.685026042,0.685026042,0.149154036
669,669,2,5.26E-13,4.000397487,4.337084801,1.088855885,5.440156393,12.45502124,0.685026042,0.685026042,0.808118382
2140,2140,2,0.000116539,5,7.80916049,5.488486688,10,0.539683794,0.68515625,0.68515625,0.996949945
2033,2033,2,9.36E-11,4.617507171,4.5220109,10.40553514,10,6.53657144,0.68515625,0.68515625,0.341596295
382,382,2,4.48E-14,5,0.150875584,15.57800114,9.446187393,3.746527062,0.685286458,0.685286458,0.076446416
191,191,2,6.87E-11,5,0.328991099,5.396718918,8.989368101,11.57273535,0.685416667,0.685416667,0.952642279
875,875,2,1.71E-13,4.724999928,18.34107182,0.786475872,9.214182896,11.43120805,0.685546875,0.685546875,0.992656119
2449,2449,2,1.59E-14,4.120042726,0.395707113,18.99551484,9.999999975,2.492774958,0.685677083,0.685677083,0.879221633
1114,1114,2,6.65E-07,4.999999755,1.41162435,0.159440844,9.999999996,8.07971165,0.685677083,0.685677083,0.382654964
1374,1374,2,8.45E-11,4.999926194,15.08141451,1.104760021,9.999782484,9.992172818,0.685677083,0.685677083,0.774358991
2008,2008,2,4.05E-07,5,0.662061172,10.66978371,10,10.22058953,0.685677083,0.685677083,0.890762783
2618,2618,2,5.25E-14,5,4.680296314,14.97083319,9.9999915,5.377715795,0.685677083,0.685677083,0.188666383
1068,1068,2,6.26E-14,5,6.309031121,15.79228348,10,1.938625023,0.685677083,0.685677083,0.300029263
584,584,2,1.69E-14,3.655186615,0.433562333,1.305947263,10,1.078748659,0.685807292,0.685807292,0.781701998
1294,1294,2,7.86E-12,5,10.74354267,4.63097599,10,6.194326237,0.685807292,0.685807292,0.52253057
2766,2766,2,2.64E-05,3.605774207,1.122443934,17.57191076,10,10.13801717,0.685807292,0.685807292,0.923500868
1293,1293,2,7.07E-05,5,4.994543827,18.13675693,10,5.083000149,0.6859375,0.6859375,0.189769964
2176,2176,2,2.15E-08,5,13.65911181,1.010204056,9.999993871,10.3662827,0.6859375,0.6859375,0.051631252
1291,1291,2,1.13E-13,2.262037981,5.2447502,11.45519897,10,0.580002144,0.686067708,0.686067708,0.610850918
501,501,2,5.74E-07,3.817642749,11.11716852,1.225642686,10,10.09795546,0.686328125,0.686328125,0.380196117
2722,2722,2,6.63E-06,5,0.690848959,7.886566036,9.998623521,7.901361445,0.686328125,0.686328125,0.935672589
1176,1176,2,1.10E-11,1.127994783,6.260702853,10.70325594,10,2.445158119,0.686458333,0.686458333,0.722283695
1474,1474,2,4.02E-14,3.814752606,0.263374161,19.82241596,8.247871501,1.708723669,0.686588542,0.686588542,0.26502357
1187,1187,2,2.83E-09,2.588500761,13.0675048,4.325433231,9.987599308,6.645615159,0.686588542,0.686588542,0.563616872
926,926,2,2.86E-14,5,0.702695861,17.69453555,9.906174311,0.18600164,0.686848958,0.686848958,0.074761067
1069,1069,2,3.34E-14,5,4.697012945,18.67177432,10,0.69765749,0.686979167,0.686979167,0.652428423
1030,1030,2,0.000209956,4.27137257,19.34607169,0.243262959,9.797560911,6.006801546,0.687109375,0.687109375,0.839981443
1058,1058,2,0.000821616,5,3.09445101,12.48129512,9.99634986,8.049698284,0.687239583,0.687239583,0.334606659
936,936,2,3.42E-13,5,1.898648464,2.353742214,8.638023902,10.70714697,0.687239583,0.687239583,0.899040812
648,648,2,1.46E-14,5,1.408494526,0.0534978,8.244954549,11.57953455,0.687239583,0.687239583,0.861983439
2859,2859,2,3.40E-10,5,2.889491386,10.59408209,9.9994107,7.634124847,0.687369792,0.687369792,0.851532807
409,409,2,0.002042807,4.999500899,13.64852974,1.793342303,5.287617988,6.290800899,0.687369792,0.687369792,0.210935228
2632,2632,2,9.52E-10,4.931772121,9.21774539,0.088129733,9.999999988,8.924383526,0.687369792,0.687369792,0.484669834
998,998,2,8.60E-12,5,18.22912109,4.505506569,10,0.564220627,0.6875,0.6875,0.95953757
1594,1594,2,1.88E-10,4.984767228,17.75282554,5.777045327,9.998856248,3.620136408,0.6875,0.6875,0.069926465
905,905,2,3.40E-08,1.856497061,0.293718408,0.818681856,9.997415129,12.28141876,0.6875,0.6875,0.023073345
1579,1579,2,1.87E-06,5,7.390218691,4.851280263,9.999999982,4.004296747,0.6875,0.6875,0.65605918
170,170,2,3.93E-13,4.602587343,17.46899145,0.218225108,9.854536998,9.069420189,0.687630208,0.687630208,0.939364321
1571,1571,2,1.30E-13,2.379697053,5.530221242,10.75105112,10,0.448571604,0.687760417,0.687760417,0.595855725
2007,2007,2,1.13E-12,2.888367695,3.181062017,11.50261112,9.999999916,3.154932605,0.687760417,0.687760417,0.577984988
2560,2560,2,2.69E-13,4.999251354,5.050020097,18.39016873,9.999999377,3.43264338,0.688020833,0.688020833,0.736804266
1501,1501,2,4.03E-09,4.999904839,0.682245611,12.10791736,9.896081942,9.256002837,0.688020833,0.688020833,0.963030058
1010,1010,2,1.22E-14,5,8.819510208,1.055658121,8.220887591,0.091407023,0.688020833,0.688020833,0.963150545
545,545,2,1.16E-14,4.666297627,2.642548172,2.114244763,10,11.34859632,0.688151042,0.688151042,0.093540454
1765,1765,2,2.40E-13,5,0.522600117,3.779337126,9.999975116,3.571101923,0.688151042,0.688151042,0.233094154
574,574,2,1.30E-14,5,15.59704382,0.04640928,10,8.879402591,0.688411458,0.688411458,0.97796736
1515,1515,2,9.94E-10,2.708188518,12.04198289,0.22013496,9.999998674,9.559394262,0.688541667,0.688541667,0.277825868
2820,2820,2,0.002057477,4.99999921,1.742217556,19.49867162,10,1.094019127,0.688541667,0.688541667,0.898735475
840,840,2,9.47E-14,5,0.67306269,17.63105019,10,12.06069806,0.688671875,0.688671875,0.642755617
417,417,2,4.25E-14,4.602136884,0.147282688,1.39850182,10,1.011855442,0.688671875,0.688671875,0.991704296
376,376,2,1.06E-14,4.978932808,0.932696591,19.0232192,10,0.900001158,0.688671875,0.688671875,0.903748395
890,890,2,1.28E-14,5,2.129219878,0.790605366,5.875602028,1.295138128,0.688802083,0.688802083,0.889962481
2561,2561,2,4.70E-12,4.867572667,3.292701668,11.2348246,9.999999985,9.114444373,0.688802083,0.688802083,0.571210083
2301,2301,2,1.07E-06,5,1.964426598,14.76307893,10,10.33781383,0.688802083,0.688802083,0.264062337
1995,1995,2,0.00012849,5,0.820400825,19.98831204,9.996048258,4.892255792,0.688932292,0.688932292,0.181424956
2531,2531,2,4.66E-05,4.999999857,3.948403442,4.204301726,10,8.678911928,0.688932292,0.688932292,0.483797359
879,879,2,0.000806169,3.131230394,0.538366511,16.28303879,8.375600699,0.159018475,0.6890625,0.6890625,0.990314084
2990,2990,2,7.79E-14,5,0.298490712,18.67772676,9.976702201,2.725062841,0.689192708,0.689192708,0.946112364
898,898,2,4.75E-14,5,0.387407014,19.81517192,10,10.35307219,0.689192708,0.689192708,0.983802168
2281,2281,2,0.002209367,4.840060219,5.253359612,4.909575944,9.907429531,0.428354253,0.689192708,0.689192708,0.431293122
820,820,2,3.53E-14,3.172482933,1.835226201,14.90373612,0.2667534,12.46063318,0.689322917,0.689322917,0.959254834
1271,1271,2,2.27E-10,5,6.130917991,9.26997628,9.999999979,3.117092716,0.689453125,0.689453125,0.732215206
916,916,2,1.97E-13,2.040505229,1.155448703,0.239699556,8.982990914,11.20188217,0.689583333,0.689583333,0.024804271
1285,1285,2,8.59E-08,4.999999369,0.924607955,19.70235043,9.999929457,7.136126466,0.689583333,0.689583333,0.81035544
2299,2299,2,1.86E-12,4.903095205,18.59496962,0.538655293,9.999999976,6.822986616,0.689583333,0.689583333,0.675817002
1657,1657,2,7.77E-14,4.999999992,2.458883028,10.70357738,9.869307327,8.931764687,0.689583333,0.689583333,0.894281894
1500,1500,2,1.95E-07,1.147841623,6.771981749,14.05730223,10,3.208674495,0.68984375,0.68984375,0.235990634
904,904,2,1.48E-14,4.727271855,19.09866988,0.155688378,10,11.67656602,0.689973958,0.689973958,0.12523355
2125,2125,2,1.36E-11,2.361392699,0.132287951,14.79416269,10,1.426837855,0.689973958,0.689973958,0.836158007
1573,1573,2,0.001018567,4.989728546,0.835679521,12.95904795,10,0.626632412,0.689973958,0.689973958,0.941781117
1886,1886,2,0.00025024,5,5.916236853,15.88717625,10,2.94260826,0.689973958,0.689973958,0.547629745
398,398,2,1.37E-12,5,18.21310474,0.619757021,9.999999998,0.459366095,0.690104167,0.690104167,0.947410871
977,977,2,8.51E-13,5,0.385840994,18.82385001,3.249495072,2.570388841,0.690104167,0.690104167,0.997389606
1359,1359,2,8.60E-08,4.999975991,2.266851781,11.78803618,10,10.18210653,0.690234375,0.690234375,0.401359178
357,357,2,1.92E-12,4.716359968,0.409040534,2.588618718,5.37096467,8.567301028,0.690234375,0.690234375,0.953960201
1853,1853,2,1.54E-12,4.999424167,17.62640376,0.625145747,10,4.611140448,0.690364583,0.690364583,0.398923315
824,824,2,1.40E-11,4.101535579,19.87168818,1.019994435,10,12.08209738,0.690625,0.690625,0.737475685
2239,2239,2,3.42E-10,4.999880231,0.239791066,13.98438834,9.999999768,5.781659078,0.690625,0.690625,0.821395699
2526,2526,2,3.68E-07,4.965362379,11.9098558,2.974807195,9.999910037,8.080099932,0.690885417,0.690885417,0.844437342
2628,2628,2,7.86E-14,4.999999189,0.83386386,19.49587352,10,1.504362191,0.691015625,0.691015625,0.391311901
912,912,2,3.83E-13,3.801540858,1.152705097,18.58827779,2.370835471,10.08715966,0.691015625,0.691015625,0.837398706
1640,1640,2,1.93E-09,4.957635753,0.56374184,18.34364158,9.999028107,10.81206167,0.691276042,0.691276042,0.09747153
1539,1539,2,1.20E-11,4.9999804,0.224914784,1.177325413,9.415177122,8.401710635,0.691276042,0.691276042,0.263822906
1236,1236,2,6.30E-06,4.999999743,0.792226688,3.630351056,9.999999995,8.463525894,0.691276042,0.691276042,0.102850859
1348,1348,2,7.15E-13,5,15.5716861,0.12830291,10,3.880555939,0.691276042,0.691276042,0.956047814
508,508,2,1.52E-13,5,0.573888564,17.37423936,8.120802991,3.365460307,0.69140625,0.69140625,0.033027944
2804,2804,2,1.73E-13,4.99998562,12.24633135,0.796382582,6.467181944,1.162374685,0.691536458,0.691536458,0.599563487
2393,2393,2,3.51E-05,3.011737116,0.218285875,0.209954106,9.765457168,2.2686124,0.691666667,0.691666667,0.913463164
766,766,2,2.47E-14,2.574427908,0.906100162,19.17579183,9.9172102,11.07054825,0.691927083,0.691927083,0.116663676
2945,2945,2,4.71E-11,5,2.635234583,0.831255678,9.999999261,0.576457847,0.691927083,0.691927083,0.926586787
968,968,2,4.56E-13,5,4.312983048,18.78445148,9.999999928,0.571717589,0.692057292,0.692057292,0.576873836
1980,1980,2,7.64E-14,4.999999999,0.947708742,0.184913186,9.544468472,5.515183048,0.6921875,0.6921875,0.885366217
390,390,2,7.58E-05,5,14.64644472,1.590687422,10,11.7263851,0.6921875,0.6921875,0.080017438
541,541,2,7.38E-13,2.780005565,19.12632242,0.147102361,9.082790865,1.770239246,0.692317708,0.692317708,0.156653903
1263,1263,2,1.18E-11,4.919124528,0.129716615,11.73596663,9.999999972,2.885133882,0.692317708,0.692317708,0.906331448
935,935,2,2.51E-12,5,2.423686284,1.55792188,10,11.38648648,0.692447917,0.692447917,0.916781513
1240,1240,2,3.56E-05,5,0.700282365,19.75108399,10,4.334460668,0.692578125,0.692578125,0.887868606
704,704,2,1.28E-14,5,1.834265695,1.008105933,10,0.551124805,0.692578125,0.692578125,0.959164494
678,678,2,1.52E-14,5,0.296228794,0.973679197,9.384083397,1.942533502,0.692578125,0.692578125,0.202166379
2694,2694,2,7.62E-09,5,1.207601209,1.266942384,9.999999999,0.920844691,0.692708333,0.692708333,0.236485647
2109,2109,2,9.82E-12,4.999546992,5.56711046,11.15034053,9.999999999,3.514938946,0.692708333,0.692708333,0.696239635
2891,2891,2,1.38E-11,2.658378363,5.628583733,15.15611191,9.999999997,2.042523989,0.692838542,0.692838542,0.704628752
26,26,2,1.79E-14,5,19.04952526,7.109003067,10,1.79380319,0.692838542,0.692838542,0.128925323
1496,1496,2,0.000426773,4.734575567,1.736477692,3.143878549,10,10.77893571,0.69296875,0.69296875,0.935347713
2138,2138,2,1.85E-13,0.168778149,0.313843375,12.74449991,10,1.705258204,0.693098958,0.693098958,0.889226611
900,900,2,1.44E-05,1.623650242,0.076468384,0.229011668,6.822047225,1.292928153,0.693098958,0.693098958,0.999376901
1655,1655,2,1.88E-13,4.999946574,0.773392618,6.198148835,10,8.798697082,0.693229167,0.693229167,0.896332839
2524,2524,2,2.71E-05,4.99999996,11.35384911,1.90678785,9.984953584,7.939296008,0.693229167,0.693229167,0.830660478
1504,1504,2,1.53E-12,4.022754879,1.229545206,13.99499992,9.975102251,5.567624217,0.693359375,0.693359375,0.323124572
1038,1038,2,0.00019867,5,12.05089899,3.379098238,9.999999941,4.504966927,0.693359375,0.693359375,0.311095597
380,380,2,1.79E-12,5,0.682193069,14.23003564,4.18461591,9.12608577,0.693359375,0.693359375,0.076367755
387,387,2,4.74E-13,4.91381876,0.896901278,3.11515049,9.995529849,1.88503094,0.693359375,0.693359375,0.938211238
3,3,2,1.63E-09,4.99993958,13.81105253,0.224038638,9.999999306,2.740725219,0.693619792,0.693619792,0.228675564
1929,1929,2,3.78E-10,5,0.877214017,2.621602893,9.999992649,3.402183464,0.693619792,0.693619792,0.508034984
442,442,2,3.03E-12,4.819565628,19.57147205,1.465068709,9.957493939,10.70967706,0.693619792,0.693619792,0.122203071
2584,2584,2,0.000342526,4.999999597,5.220637679,9.326257984,9.998139322,1.905651228,0.69375,0.69375,0.415625653
2215,2215,2,7.14E-05,4.999998919,5.730910731,5.935138691,9.942293632,4.983975309,0.693880208,0.693880208,0.559476852
1483,1483,2,2.39E-12,2.182766228,17.33406305,1.415627112,7.669364223,11.333297,0.693880208,0.693880208,0.839356736
2256,2256,2,3.93E-11,5,4.986242635,14.38599622,10,1.6099306,0.694010417,0.694010417,0.415122618
1693,1693,2,3.79E-10,5,0.500679532,13.55374459,10,6.921800748,0.694140625,0.694140625,0.636149562
925,925,2,6.39E-14,1.465957996,0.344794566,1.018905916,10,0.696786057,0.694140625,0.694140625,0.830055727
1387,1387,2,2.77E-14,3.878826705,5.693802765,19.57117429,9.992371708,1.679966301,0.694270833,0.694270833,0.720587342
1562,1562,2,6.68E-14,0.071922797,1.851845393,19.64794196,9.999999975,2.557574419,0.694401042,0.694401042,0.883238416
36,36,2,2.69E-12,2.226105144,17.83361419,0.832204877,5.792595198,11.61203411,0.694401042,0.694401042,0.83809728
2961,2961,2,9.48E-11,4.999999998,16.20308072,3.65012401,9.999999999,7.307115065,0.69453125,0.69453125,0.11916196
1046,1046,2,2.81E-07,5,10.27943603,2.116622777,9.676119015,10.67209065,0.694661458,0.694661458,0.437963138
17,17,2,7.33E-10,4.783578717,18.33244324,1.001131535,9.999999839,7.787241105,0.694791667,0.694791667,0.393541217
1267,1267,2,6.07E-13,4.999999894,0.888830965,19.73682378,9.99999919,1.131923452,0.695052083,0.695052083,0.387869089
1122,1122,2,9.29E-13,4.94601063,4.850640869,14.26685864,3.138445273,0.595860195,0.6953125,0.6953125,0.845062409
975,975,2,1.02E-13,5,0.993678985,3.982264447,10,0.673790152,0.695442708,0.695442708,0.134851522
425,425,2,7.50E-05,4.065980723,19.27625171,0.341172206,4.15505541,5.21625807,0.695442708,0.695442708,0.853403154
540,540,2,2.83E-14,4.993074894,1.460483866,1.364780889,2.993584974,1.521258754,0.695572917,0.695572917,0.913408315
2370,2370,2,2.56E-10,0.186461238,2.843005366,7.016671825,10,11.37331505,0.695572917,0.695572917,0.417325593
706,706,2,1.90E-14,5,1.489570928,19.26135773,10,0.409758831,0.695572917,0.695572917,0.058227062
2438,2438,2,5.39E-08,4.999999999,2.383438898,6.256009725,9.999999984,7.178687809,0.695572917,0.695572917,0.46342675
336,336,2,9.13E-14,4.999999996,19.04229578,1.242359487,9.856316746,9.738996641,0.695703125,0.695703125,0.960925033
180,180,2,3.12E-13,5,18.83200086,0.290014249,5.762637339,3.815381606,0.695703125,0.695703125,0.978253006
23,23,2,2.57E-09,4.99999999,10.21688461,2.922534943,10,8.339276422,0.695703125,0.695703125,0.97512579
735,735,2,1.69E-13,5,1.009950469,3.06706675,10,0.016231791,0.695703125,0.695703125,0.925942465
2782,2782,2,8.56E-10,1.425162066,4.967199272,15.62267461,10,4.460950739,0.695833333,0.695833333,0.670843861
616,616,2,2.99E-13,5,0.883442525,19.28702285,10,3.244690142,0.695833333,0.695833333,0.940928364
1462,1462,2,2.99E-12,4.292350435,1.134311473,12.80434647,9.538929808,6.187527992,0.695833333,0.695833333,0.206984521
2718,2718,2,2.63E-07,4.999998358,5.677184931,8.279103448,10,4.456978539,0.695963542,0.695963542,0.270057255
74,74,2,3.57E-12,5,0.350340407,5.388117451,9.999409451,3.700610693,0.695963542,0.695963542,0.458102692
1489,1489,2,3.03E-14,4.99987893,0.347369315,0.708748559,9.999999989,8.351420837,0.69609375,0.69609375,0.174989646
1094,1094,2,2.34E-06,5,11.31740269,4.166832166,10,3.950544939,0.696223958,0.696223958,0.332443523
25,25,2,5.79E-14,4.914551116,5.221977234,10.97914934,9.971818032,1.764790881,0.696223958,0.696223958,0.817681074
1994,1994,2,1.46E-14,0.066546679,1.609332448,17.90934572,9.999999999,1.915896916,0.696614583,0.696614583,0.785615128
30,30,2,6.29E-07,5,1.752438205,0.893669862,9.999999735,6.148107195,0.696744792,0.696744792,0.765771429
1959,1959,2,3.44E-14,3.592613434,16.68113806,4.471421643,10,0.715314782,0.696875,0.696875,0.875281283
1771,1771,2,1.58E-14,1.492460312,18.08540918,3.920310839,9.999970116,7.852791784,0.696875,0.696875,0.818097335
667,667,2,2.65E-14,5,1.757088511,3.911918295,10,8.783850476,0.696875,0.696875,0.95497094
1008,1008,2,6.51E-13,5,0.948288092,19.84320205,10,0.064903135,0.696875,0.696875,0.929495149
1595,1595,2,9.94E-10,4.999999998,0.41758733,16.42722465,10,6.787235769,0.696875,0.696875,0.136547336
1926,1926,2,1.95E-11,4.999646469,2.294845097,9.389726487,9.099728576,6.705145203,0.697005208,0.697005208,0.642290216
1498,1498,2,7.83E-14,4.993958795,1.108009567,19.22191672,10,0.518181031,0.697005208,0.697005208,0.940692243
407,407,2,5.95E-13,5,3.917866115,17.62763001,10,7.49285001,0.697135417,0.697135417,0.13937265
1286,1286,2,3.29E-09,4.999999999,5.385290477,5.793466026,9.811470532,2.394154323,0.697135417,0.697135417,0.957860137
1325,1325,2,2.37E-14,4.92985409,0.131565612,14.19673042,9.999999981,6.033278183,0.697135417,0.697135417,0.72787595
2391,2391,2,1.27E-10,4.999999967,4.492461142,17.75398308,9.999999986,1.781886786,0.697135417,0.697135417,0.045731342
779,779,2,4.83E-11,4.987320069,2.12388617,1.856743396,10,1.458966814,0.697265625,0.697265625,0.370095682
29,29,2,6.29E-14,4.999990295,7.466723919,8.585977554,9.996787307,3.930512489,0.697265625,0.697265625,0.099104762
2464,2464,2,2.15E-08,5,0.11547865,15.72024272,9.99651355,7.105954602,0.697265625,0.697265625,0.356386321
974,974,2,2.95E-14,1.295534818,0.41871238,17.89397094,10,0.568546112,0.697395833,0.697395833,0.971970052
1672,1672,2,2.06E-13,4.999389438,7.538819559,1.333572245,10,5.67871689,0.697526042,0.697526042,0.898778463
2064,2064,2,7.02E-11,4.99999212,6.624790815,2.034691841,9.999999981,7.831556791,0.69765625,0.69765625,0.596457368
2833,2833,2,4.32E-09,4.999652591,1.995017224,17.32988761,9.650793572,7.138423029,0.69765625,0.69765625,0.054476998
1597,1597,2,4.14E-08,4.999998009,0.4047173,14.52648526,10,7.246783284,0.697786458,0.697786458,0.561185221
1021,1021,2,1.43E-14,5,3.626066048,13.48843216,10,0.314977363,0.697786458,0.697786458,0.188674107
2935,2935,2,3.11E-13,4.95035413,18.64193269,2.939402021,10,7.891443686,0.697786458,0.697786458,0.602391409
2089,2089,2,0.000211354,5,3.31807098,11.809566,9.95913565,6.131504115,0.697916667,0.697916667,0.130230501
325,325,2,1.54E-14,2.567334413,1.842521912,0.016417574,9.999528762,10.77293363,0.698046875,0.698046875,0.969985219
451,451,2,4.22E-13,5,1.443097566,18.70939508,4.002359581,11.26108842,0.698307292,0.698307292,0.047947288
1054,1054,2,1.45E-14,4.999999966,1.254328793,19.78417905,9.999304681,0.044749136,0.6984375,0.6984375,0.773509206
560,560,2,1.05E-08,4.99999992,2.062287122,15.22791282,9.999970187,10.18438864,0.698567708,0.698567708,0.084111882
2068,2068,2,1.32E-12,5,6.78758715,0.929231288,9.999888506,10.01224127,0.698697917,0.698697917,0.121822452
2279,2279,2,3.17E-06,4.999999568,1.130630602,3.046833643,9.973918369,1.550752726,0.698828125,0.698828125,0.607281003
